disease,disease_id,donor,region_id,region,broad_score,stringent_score,weighted_score,n_broad_genes_observed,n_stringent_genes_observed,n_weighted_genes_observed
Alzheimer disease,alzheimer,15697,157,N Acc L,0.5002668561688866,0.5148930004562513,0.5030099994158989,93,25,93
Alzheimer disease,alzheimer,15697,158,N Acc R,,,,0,0,0
Alzheimer disease,alzheimer,15697,161,SN pc L,,,,0,0,0
Alzheimer disease,alzheimer,15697,163,SN pr L,0.5227548859655861,0.5079746821442918,0.5230147079624153,93,25,93
Alzheimer disease,alzheimer,15697,164,SN pr R,,,,0,0,0
Alzheimer disease,alzheimer,15697,165,Red N L,0.535694393921117,0.6010703872599439,0.5637091415805828,93,25,93
Alzheimer disease,alzheimer,15697,166,Red N R,,,,0,0,0
Alzheimer disease,alzheimer,15697,167,LC L,,,,0,0,0
Alzheimer disease,alzheimer,15697,168,LC R,,,,0,0,0
Alzheimer disease,alzheimer,15697,169,Raphe D,,,,0,0,0
Alzheimer disease,alzheimer,15697,170,Raphe M,,,,0,0,0
Alzheimer disease,alzheimer,9861,1,Precentral L,0.5093127498269748,0.4981054156654747,0.5032300916925864,93,25,93
Alzheimer disease,alzheimer,9861,2,Precentral R,0.4968988495341366,0.4922835052393871,0.4955923787815612,93,25,93
Alzheimer disease,alzheimer,9861,3,Frontal Sup 2 L,0.48229797242988026,0.4774365456272214,0.47863572471172944,93,25,93
Alzheimer disease,alzheimer,9861,4,Frontal Sup 2 R,0.48174321019016836,0.4964211634282713,0.4911328067043856,93,25,93
Alzheimer disease,alzheimer,9861,5,Frontal Mid 2 L,0.5191288618881863,0.5030752943913044,0.5085239047835163,93,25,93
Alzheimer disease,alzheimer,9861,6,Frontal Mid 2 R,0.49369051585445556,0.49037050545301275,0.48626687293363874,93,25,93
Alzheimer disease,alzheimer,9861,7,Frontal Inf Oper L,0.49586894381911867,0.4888338093269914,0.4923382530974629,93,25,93
Alzheimer disease,alzheimer,9861,8,Frontal Inf Oper R,0.48826200308758905,0.4852226122526497,0.4890566234450301,93,25,93
Alzheimer disease,alzheimer,9861,9,Frontal Inf Tri L,0.5312870280695507,0.5438675473693276,0.5298744179642157,93,25,93
Alzheimer disease,alzheimer,9861,10,Frontal Inf Tri R,0.4807271046173379,0.47215803337896434,0.46860230757326393,93,25,93
Alzheimer disease,alzheimer,9861,11,Frontal Inf Orb 2 L,0.5518327502440858,0.5480733594598359,0.5470951007059534,93,25,93
Alzheimer disease,alzheimer,9861,12,Frontal Inf Orb 2 R,0.5197340764860151,0.5141416504500683,0.5186197620398595,93,25,93
Alzheimer disease,alzheimer,9861,13,Rolandic Oper L,0.47697417761911637,0.4824112723023045,0.47739563965865367,93,25,93
Alzheimer disease,alzheimer,9861,14,Rolandic Oper R,0.5254654185189795,0.5302780388902769,0.525680838983082,93,25,93
Alzheimer disease,alzheimer,9861,15,Supp Motor Area L,0.5288730200216882,0.5275159151244855,0.5267210490009385,93,25,93
Alzheimer disease,alzheimer,9861,16,Supp Motor Area R,0.4602229446343173,0.4486219962559714,0.4643639068170103,93,25,93
Alzheimer disease,alzheimer,9861,17,Olfactory L,0.5080257838786867,0.5171018467767425,0.5089760876681936,93,25,93
Alzheimer disease,alzheimer,9861,18,Olfactory R,0.4943666083013156,0.5333883617659115,0.5003172741673745,93,25,93
Alzheimer disease,alzheimer,9861,19,Frontal Sup Medial L,0.5340762739371485,0.5358344780534069,0.5359740060838494,93,25,93
Alzheimer disease,alzheimer,9861,20,Frontal Sup Medial R,0.5066886997338991,0.5112316803498311,0.5077236662242886,93,25,93
Alzheimer disease,alzheimer,9861,21,Frontal Med Orb L,0.5267237012326019,0.5242208975285302,0.5144452837215016,93,25,93
Alzheimer disease,alzheimer,9861,22,Frontal Med Orb R,0.5224533377142829,0.5586625142236441,0.539887902934008,93,25,93
Alzheimer disease,alzheimer,9861,23,Rectus L,0.42773488528513975,0.4227821757339918,0.43653151993459144,93,25,93
Alzheimer disease,alzheimer,9861,24,Rectus R,0.5256724289330507,0.526441707638402,0.5265387590587315,93,25,93
Alzheimer disease,alzheimer,9861,25,OFCmed L,0.5463427776252898,0.5936188915369868,0.5561294124158231,93,25,93
Alzheimer disease,alzheimer,9861,26,OFCmed R,0.5117456395600934,0.5061053133525063,0.5068893182524247,93,25,93
Alzheimer disease,alzheimer,9861,27,OFCant L,0.519848770031708,0.5502209630283071,0.5333363853982951,93,25,93
Alzheimer disease,alzheimer,9861,28,OFCant R,0.44154239578805105,0.4451479854021126,0.45863057590350437,93,25,93
Alzheimer disease,alzheimer,9861,29,OFCpost L,0.47362507618402977,0.531574651249873,0.502507107460994,93,25,93
Alzheimer disease,alzheimer,9861,30,OFCpost R,0.5191495769866766,0.5352340207376739,0.5205410163907649,93,25,93
Alzheimer disease,alzheimer,9861,31,OFClat L,,,,0,0,0
Alzheimer disease,alzheimer,9861,32,OFClat R,0.5390584857396448,0.5385441236496135,0.5370536955668637,93,25,93
Alzheimer disease,alzheimer,9861,33,Insula L,0.5060130652613641,0.5042135174459225,0.4963812198159659,93,25,93
Alzheimer disease,alzheimer,9861,34,Insula R,0.5087949949998876,0.4932596258632797,0.5013293332599256,93,25,93
Alzheimer disease,alzheimer,9861,37,Cingulate Mid L,0.475048899547539,0.4763428529583768,0.4812395016390727,93,25,93
Alzheimer disease,alzheimer,9861,38,Cingulate Mid R,0.4949228460946275,0.47902516843820075,0.4855208252619012,93,25,93
Alzheimer disease,alzheimer,9861,39,Cingulate Post L,0.5274611703333256,0.5202977238894042,0.5133804706118641,93,25,93
Alzheimer disease,alzheimer,9861,41,Hippocampus L,0.49023670871416314,0.4700197106157026,0.4785547023504497,93,25,93
Alzheimer disease,alzheimer,9861,42,Hippocampus R,0.4846713922317217,0.47286496936852246,0.47986859679950344,93,25,93
Alzheimer disease,alzheimer,9861,43,ParaHippocampal L,0.5010550754084729,0.47611569532373205,0.4963397144210432,93,25,93
Alzheimer disease,alzheimer,9861,44,ParaHippocampal R,0.5290256733039841,0.5291559012310884,0.523959611418485,93,25,93
Alzheimer disease,alzheimer,9861,45,Amygdala L,0.503506367888731,0.4502904980209167,0.4836112311645679,93,25,93
Alzheimer disease,alzheimer,9861,46,Amygdala R,0.397207370880835,0.31155896470808914,0.35579958918245286,93,25,93
Alzheimer disease,alzheimer,9861,47,Calcarine L,0.4852005418618843,0.5309284012824761,0.509087513967172,93,25,93
Alzheimer disease,alzheimer,9861,48,Calcarine R,0.4331481155065177,0.4562320671753236,0.44961442376752886,93,25,93
Alzheimer disease,alzheimer,9861,49,Cuneus L,,,,0,0,0
Alzheimer disease,alzheimer,9861,51,Lingual L,0.49563144897570416,0.5458484650309398,0.5149868388787523,93,25,93
Alzheimer disease,alzheimer,9861,52,Lingual R,0.49496123287241517,0.5442476265633545,0.5095169453660996,93,25,93
Alzheimer disease,alzheimer,9861,53,Occipital Sup L,,,,0,0,0
Alzheimer disease,alzheimer,9861,55,Occipital Mid L,0.4893522302241477,0.49894248883240266,0.4921046784011708,93,25,93
Alzheimer disease,alzheimer,9861,56,Occipital Mid R,0.4988851578262908,0.5199296372833802,0.5110174381811936,93,25,93
Alzheimer disease,alzheimer,9861,57,Occipital Inf L,0.5026018957606572,0.5490966673082626,0.5154583862031502,93,25,93
Alzheimer disease,alzheimer,9861,58,Occipital Inf R,0.49769254205710173,0.5237564848354165,0.5148582819198926,93,25,93
Alzheimer disease,alzheimer,9861,59,Fusiform L,0.4825118784806096,0.4755539433919935,0.4793552809627206,93,25,93
Alzheimer disease,alzheimer,9861,60,Fusiform R,0.5047514875733109,0.47933863341499156,0.48963032135089424,93,25,93
Alzheimer disease,alzheimer,9861,61,Postcentral L,0.4957268484765598,0.514841042470334,0.5073998349692799,93,25,93
Alzheimer disease,alzheimer,9861,62,Postcentral R,0.4967948492401668,0.517727984246132,0.5063794012323669,93,25,93
Alzheimer disease,alzheimer,9861,63,Parietal Sup L,0.5012258692227489,0.5219701405900021,0.5116658702728076,93,25,93
Alzheimer disease,alzheimer,9861,64,Parietal Sup R,0.4888798845067732,0.45975956270682666,0.4776114888560833,93,25,93
Alzheimer disease,alzheimer,9861,65,Parietal Inf L,0.48713468224568407,0.48731368000234027,0.4823729921506429,93,25,93
Alzheimer disease,alzheimer,9861,66,Parietal Inf R,0.48361839095587533,0.519617502504678,0.5029002342919375,93,25,93
Alzheimer disease,alzheimer,9861,67,SupraMarginal L,0.45600795621433177,0.49229753976443397,0.483410644419165,93,25,93
Alzheimer disease,alzheimer,9861,68,SupraMarginal R,0.5033941659855742,0.5105755717476774,0.49790436360149504,93,25,93
Alzheimer disease,alzheimer,9861,69,Angular L,0.49582919676959386,0.5240326483821184,0.5136809577387929,93,25,93
Alzheimer disease,alzheimer,9861,70,Angular R,0.48336452548644476,0.47274356832786085,0.47817209204892774,93,25,93
Alzheimer disease,alzheimer,9861,71,Precuneus L,0.5157863678226359,0.5430356919221471,0.5212012434847817,93,25,93
Alzheimer disease,alzheimer,9861,72,Precuneus R,0.47586265532832717,0.4724299556302434,0.47067524879339473,93,25,93
Alzheimer disease,alzheimer,9861,73,Paracentral Lobule L,0.4726621711475386,0.4701276976665219,0.46434621120752223,93,25,93
Alzheimer disease,alzheimer,9861,74,Paracentral Lobule R,0.4747800350480426,0.45671107492998625,0.47422422212586934,93,25,93
Alzheimer disease,alzheimer,9861,75,Caudate L,0.5246021758991581,0.5075780548190911,0.5130293016708263,93,25,93
Alzheimer disease,alzheimer,9861,76,Caudate R,0.515395756132758,0.5059942822971814,0.5052308288777861,93,25,93
Alzheimer disease,alzheimer,9861,77,Putamen L,0.4949099279689227,0.47798503786960295,0.48257574927582014,93,25,93
Alzheimer disease,alzheimer,9861,78,Putamen R,0.47845154860809946,0.45605699814102557,0.46339866467321217,93,25,93
Alzheimer disease,alzheimer,9861,79,Pallidum L,0.5390937821658616,0.5633625358027051,0.549118421128944,93,25,93
Alzheimer disease,alzheimer,9861,80,Pallidum R,0.561038874038858,0.6023462277333992,0.5820735039548927,93,25,93
Alzheimer disease,alzheimer,9861,83,Heschl L,0.5145323968720393,0.5739298527674028,0.5412068775196064,93,25,93
Alzheimer disease,alzheimer,9861,84,Heschl R,0.5296877282303845,0.583952948929095,0.5486137153703524,93,25,93
Alzheimer disease,alzheimer,9861,85,Temporal Sup L,0.4993016694066132,0.4891769529549339,0.49764790380728796,93,25,93
Alzheimer disease,alzheimer,9861,86,Temporal Sup R,0.4856545955178573,0.46797297314672287,0.47460386955534045,93,25,93
Alzheimer disease,alzheimer,9861,87,Temporal Pole Sup L,0.5304945940467449,0.4935213615945593,0.5056475572430617,93,25,93
Alzheimer disease,alzheimer,9861,88,Temporal Pole Sup R,0.522486517982118,0.5300032016994103,0.5177306445807315,93,25,93
Alzheimer disease,alzheimer,9861,89,Temporal Mid L,0.5023272048892611,0.49386808708350494,0.4965550675469957,93,25,93
Alzheimer disease,alzheimer,9861,90,Temporal Mid R,0.5113474225269425,0.48916583774219263,0.49311343193465584,93,25,93
Alzheimer disease,alzheimer,9861,91,Temporal Pole Mid L,,,,0,0,0
Alzheimer disease,alzheimer,9861,93,Temporal Inf L,0.5120739919786083,0.49508323631450213,0.49983455744050637,93,25,93
Alzheimer disease,alzheimer,9861,94,Temporal Inf R,0.5105678941435947,0.4971263433238618,0.5028594449364894,93,25,93
Alzheimer disease,alzheimer,9861,95,Cerebellum Crus1 L,0.4548510375260989,0.42824516560247383,0.4433138432922602,93,25,93
Alzheimer disease,alzheimer,9861,96,Cerebellum Crus1 R,0.5642396612567473,0.5461293490717514,0.5490705420024634,93,25,93
Alzheimer disease,alzheimer,9861,97,Cerebellum Crus2 L,0.5348288425415034,0.488649302485648,0.5106323298934433,93,25,93
Alzheimer disease,alzheimer,9861,98,Cerebellum Crus2 R,0.5758031393747487,0.5207200297443785,0.5458941318500763,93,25,93
Alzheimer disease,alzheimer,9861,101,Cerebellum 4 5 L,0.4933641317278817,0.4767175509531774,0.4927096605753264,93,25,93
Alzheimer disease,alzheimer,9861,102,Cerebellum 4 5 R,0.5237969061639787,0.4941534310807523,0.5095536337226134,93,25,93
Alzheimer disease,alzheimer,9861,103,Cerebellum 6 L,0.5564424974469182,0.5318631319506366,0.5381336844642617,93,25,93
Alzheimer disease,alzheimer,9861,104,Cerebellum 6 R,0.46070920485608585,0.4105463565313322,0.441815173832255,93,25,93
Alzheimer disease,alzheimer,9861,105,Cerebellum 7b L,0.5392928675510357,0.46335250364684,0.5063687646396904,93,25,93
Alzheimer disease,alzheimer,9861,106,Cerebellum 7b R,0.5905797566673963,0.5055246650022183,0.5534020738810126,93,25,93
Alzheimer disease,alzheimer,9861,107,Cerebellum 8 L,0.5656431894979955,0.5126729925623533,0.542372716759871,93,25,93
Alzheimer disease,alzheimer,9861,108,Cerebellum 8 R,0.5262733092038073,0.5353435575125615,0.5277482279142158,93,25,93
Alzheimer disease,alzheimer,9861,109,Cerebellum 9 L,0.45611206153687933,0.3751550377356853,0.4384577978084744,93,25,93
Alzheimer disease,alzheimer,9861,110,Cerebellum 9 R,0.5274064344711141,0.44593414434122736,0.4890055085376166,93,25,93
Alzheimer disease,alzheimer,9861,111,Cerebellum 10 L,,,,0,0,0
Alzheimer disease,alzheimer,9861,118,Vermis 8,0.4464688435336646,0.446326244375008,0.4441249136374321,93,25,93
Alzheimer disease,alzheimer,9861,119,Vermis 9,0.46981826532590715,0.5083041975528922,0.48874363876294363,93,25,93
Alzheimer disease,alzheimer,9861,121,Thal AV L,0.5262557506897766,0.49104527723720964,0.5108169243357195,93,25,93
Alzheimer disease,alzheimer,9861,122,Thal AV R,0.5117091852644392,0.5197388437494043,0.5224244818363462,93,25,93
Alzheimer disease,alzheimer,9861,125,Thal VA L,0.5514877321884831,0.5712682137403845,0.5563738063932914,93,25,93
Alzheimer disease,alzheimer,9861,127,Thal VL L,0.5018129332989835,0.5355793629085985,0.5115459446297769,93,25,93
Alzheimer disease,alzheimer,9861,128,Thal VL R,0.5175465531005149,0.51858456777215,0.5193972277829658,93,25,93
Alzheimer disease,alzheimer,9861,129,Thal VPL L,0.5028044818133737,0.48762151559430217,0.49790748377177874,93,25,93
Alzheimer disease,alzheimer,9861,130,Thal VPL R,0.5387490437414361,0.5233380770728316,0.5366216636817837,93,25,93
Alzheimer disease,alzheimer,9861,131,Thal IL L,0.5177714339967842,0.5174488176117551,0.5195094850388067,93,25,93
Alzheimer disease,alzheimer,9861,135,Thal MDm L,0.4064194990231077,0.39223221233361794,0.40685155800555534,93,25,93
Alzheimer disease,alzheimer,9861,136,Thal MDm R,0.4960156420319054,0.5512358501551691,0.5203517521071116,93,25,93
Alzheimer disease,alzheimer,9861,137,Thal MDl L,0.5153852340643116,0.559597948672106,0.5309640099296762,93,25,93
Alzheimer disease,alzheimer,9861,139,Thal LGN L,0.5031090435345421,0.5342923062258685,0.5178527848860858,93,25,93
Alzheimer disease,alzheimer,9861,140,Thal LGN R,0.51243613393856,0.5219305054133204,0.5186740132103871,93,25,93
Alzheimer disease,alzheimer,9861,141,Thal MGN L,0.5333897741402337,0.5495464884929601,0.54550567803076,93,25,93
Alzheimer disease,alzheimer,9861,143,Thal PuI L,0.5696207729818323,0.6383703751951236,0.5805655159053985,93,25,93
Alzheimer disease,alzheimer,9861,144,Thal PuI R,0.5581715890027247,0.6124493566070582,0.5769924369968231,93,25,93
Alzheimer disease,alzheimer,9861,145,Thal PuM L,0.576373964731342,0.6466203543538421,0.5993258077958733,93,25,93
Alzheimer disease,alzheimer,9861,146,Thal PuM R,0.519553569587631,0.5638884139541447,0.5368769381458,93,25,93
Alzheimer disease,alzheimer,9861,147,Thal PuA L,0.5696369993325385,0.6291270604377155,0.5922012683652168,93,25,93
Alzheimer disease,alzheimer,9861,148,Thal PuA R,0.5047540605591246,0.5281633980880024,0.5055103770273509,93,25,93
Alzheimer disease,alzheimer,9861,153,ACC pre L,,,,0,0,0
Alzheimer disease,alzheimer,9861,154,ACC pre R,0.5237994630161514,0.5332992465782538,0.5258344026909336,93,25,93
Alzheimer disease,alzheimer,9861,155,ACC sup L,0.510015022106161,0.4860937069223026,0.49788181346870264,93,25,93
Alzheimer disease,alzheimer,9861,156,ACC sup R,0.5204134410624061,0.5053161540361887,0.5041251846414861,93,25,93
Alzheimer disease,alzheimer,9861,157,N Acc L,0.5044861596298934,0.4425007138410389,0.4811500541323674,93,25,93
Alzheimer disease,alzheimer,9861,158,N Acc R,0.538199009156722,0.49538265608702126,0.5130898997495841,93,25,93
Alzheimer disease,alzheimer,9861,161,SN pc L,,,,0,0,0
Alzheimer disease,alzheimer,9861,163,SN pr L,,,,0,0,0
Alzheimer disease,alzheimer,9861,164,SN pr R,0.4922451545394065,0.5351298823731557,0.5256510019291681,93,25,93
Alzheimer disease,alzheimer,9861,165,Red N L,0.46883620065954296,0.49779573825449897,0.4857498929634085,93,25,93
Alzheimer disease,alzheimer,9861,166,Red N R,0.520860161969028,0.534323320001646,0.5272122771564111,93,25,93
Alzheimer disease,alzheimer,9861,167,LC L,0.49836153685629864,0.49774865264693247,0.5016348042675042,93,25,93
Alzheimer disease,alzheimer,9861,168,LC R,0.45646950510395556,0.43001422528712807,0.46147092081236657,93,25,93
Alzheimer disease,alzheimer,9861,169,Raphe D,0.4742776415952891,0.4681545233393923,0.4749041941831307,93,25,93
Alzheimer disease,alzheimer,9861,170,Raphe M,0.4751282193756651,0.46874492967347314,0.473672018796009,93,25,93
Amyotrophic lateral sclerosis,als,10021,1,Precentral L,0.5241518055559893,0.6069525102931903,0.5362519967810384,22,7,22
Amyotrophic lateral sclerosis,als,10021,2,Precentral R,0.5381798866744697,0.6147353961486611,0.5536524715031048,22,7,22
Amyotrophic lateral sclerosis,als,10021,3,Frontal Sup 2 L,0.5433667388469585,0.5275249296383346,0.5326722185601612,22,7,22
Amyotrophic lateral sclerosis,als,10021,4,Frontal Sup 2 R,0.5347276884321497,0.6018524749608082,0.5446014717866908,22,7,22
Amyotrophic lateral sclerosis,als,10021,5,Frontal Mid 2 L,0.5495796851891759,0.6402501306152394,0.5780612771180424,22,7,22
Amyotrophic lateral sclerosis,als,10021,6,Frontal Mid 2 R,0.5252448340850855,0.5872863643061222,0.5286745063377629,22,7,22
Amyotrophic lateral sclerosis,als,10021,7,Frontal Inf Oper L,,,,0,0,0
Amyotrophic lateral sclerosis,als,10021,8,Frontal Inf Oper R,0.4801457056281361,0.5138861510188544,0.47814729366682873,22,7,22
Amyotrophic lateral sclerosis,als,10021,9,Frontal Inf Tri L,0.5359107103576363,0.5924223243376115,0.5451793945974623,22,7,22
Amyotrophic lateral sclerosis,als,10021,10,Frontal Inf Tri R,0.5254225980363183,0.623164046323467,0.5649419003397578,22,7,22
Amyotrophic lateral sclerosis,als,10021,11,Frontal Inf Orb 2 L,0.5214901308619234,0.6535291641410391,0.5704337787352913,22,7,22
Amyotrophic lateral sclerosis,als,10021,12,Frontal Inf Orb 2 R,0.521925873981972,0.662516141596203,0.5699905644720689,22,7,22
Amyotrophic lateral sclerosis,als,10021,13,Rolandic Oper L,0.5527101689034214,0.5394342328044647,0.5579004033452233,22,7,22
Amyotrophic lateral sclerosis,als,10021,14,Rolandic Oper R,0.5436742590545752,0.47711133372385145,0.5168161306783521,22,7,22
Amyotrophic lateral sclerosis,als,10021,15,Supp Motor Area L,0.3481549252351348,0.2681816171188869,0.2960239745884911,22,7,22
Amyotrophic lateral sclerosis,als,10021,16,Supp Motor Area R,0.544403048516235,0.5695007232545442,0.5433157205852777,22,7,22
Amyotrophic lateral sclerosis,als,10021,17,Olfactory L,0.4514868957744516,0.4066029882224302,0.4371032864404562,22,7,22
Amyotrophic lateral sclerosis,als,10021,18,Olfactory R,0.39901418948515366,0.27182986522198643,0.3604338130241886,22,7,22
Amyotrophic lateral sclerosis,als,10021,19,Frontal Sup Medial L,0.5440144032096946,0.5737445300579601,0.5528248263958431,22,7,22
Amyotrophic lateral sclerosis,als,10021,20,Frontal Sup Medial R,0.5776069196867076,0.5960234662138771,0.5798486647204134,22,7,22
Amyotrophic lateral sclerosis,als,10021,21,Frontal Med Orb L,0.5336554058379795,0.4937354574761702,0.5171871859225512,22,7,22
Amyotrophic lateral sclerosis,als,10021,22,Frontal Med Orb R,0.5257013327125168,0.49313109184918036,0.51670179522839,22,7,22
Amyotrophic lateral sclerosis,als,10021,23,Rectus L,0.46875213167879237,0.4591771222082572,0.4612022024855703,22,7,22
Amyotrophic lateral sclerosis,als,10021,24,Rectus R,0.5205278474457818,0.5066044031656299,0.5199023446051058,22,7,22
Amyotrophic lateral sclerosis,als,10021,25,OFCmed L,0.49591313810950555,0.510166109813281,0.49315232184483504,22,7,22
Amyotrophic lateral sclerosis,als,10021,26,OFCmed R,0.5278770346671929,0.4878180099507966,0.5281014329647105,22,7,22
Amyotrophic lateral sclerosis,als,10021,27,OFCant L,0.5357442935655167,0.6236048629781544,0.5520275859725082,22,7,22
Amyotrophic lateral sclerosis,als,10021,28,OFCant R,0.5408193891787172,0.5541043634571645,0.5449923116341011,22,7,22
Amyotrophic lateral sclerosis,als,10021,29,OFCpost L,0.4300007278163912,0.42869622024738846,0.42398518148409864,22,7,22
Amyotrophic lateral sclerosis,als,10021,30,OFCpost R,0.5019782875433104,0.3701376033741225,0.4483588149267547,22,7,22
Amyotrophic lateral sclerosis,als,10021,31,OFClat L,,,,0,0,0
Amyotrophic lateral sclerosis,als,10021,32,OFClat R,0.49322022587158615,0.6110904114175015,0.5421604487873926,22,7,22
Amyotrophic lateral sclerosis,als,10021,33,Insula L,0.5256366004469387,0.530535147769008,0.5258236281524278,22,7,22
Amyotrophic lateral sclerosis,als,10021,34,Insula R,0.5183956678431049,0.5276070439849682,0.5195197105676153,22,7,22
Amyotrophic lateral sclerosis,als,10021,37,Cingulate Mid L,0.46759023469392225,0.48198312039603436,0.4552384840885254,22,7,22
